Nombre,ID,Tag
HRP Labs-Laboratorio Clinico,dbc8252e-9035-4cec-a78a-3d6d20aede61,hrp
Hato Rey Pathology,959b9ce8-bb72-494c-9d18-52e32efa41a6,hrp
Laboratorio Clínico Borinquen - Hato Rey,b5ff3cbc-afba-4d1a-9451-562f08c786f8,hrp
Laboratorio Clinico y Molecular Southern Pathology,573ae399-27e7-44e9-a3b9-c14bcf05ec7c,southern
Southern Pathology Services,0827dd8a-91af-4ad5-ad10-0e9122f5b260,southern
Inno Diagnostics,9f49b14c-58e9-40e9-85e0-f68654faa0d9,inno
LAB CLINICO Y REFERENCIA ESCUELA MEDICINA PONCE,c4bcb1b1-b545-45e0-834e-4a89207fffc0,inno
Laboratorio Clínico y de Referencia Escuela Medicina de Ponce,c56f0276-03fd-4d8f-b277-2498b44db63d,inno
Laboratorio Clinico Noy & Reference,63572b60-5e24-4940-ab25-9b92fd45ad47,noy
LABORATORIO DE PATOLOGIA DR NOY,1d23de5a-bcde-4166-a882-96c7f887ce31,noy
LABORATORIO DE PATOLOGIA DR NOY,28f10722-cc9a-4d04-bf9b-8320b47f5ef2,noy
LABORATORIO DE PATOLOGIA DR NOY,39ece4e8-bd57-447b-9392-5fce9593bcb3,noy
LABORATORIO DE PATOLOGIA DR NOY,3f8dff87-e912-43d8-968a-94b8f0759e35,noy
LABORATORIO DE PATOLOGIA DR NOY,49e6fc42-906e-49eb-b0e1-b79beb34a7f6,noy
LABORATORIO DE PATOLOGIA DR NOY,5c07872d-f8e6-46ea-9879-048bdf8d7892,noy
LABORATORIO DE PATOLOGIA DR NOY,5c8ea3b1-83ba-435e-a499-34297ad48cb1,noy
LABORATORIO DE PATOLOGIA DR NOY,725518b0-b4d9-4b4d-a2bc-283fae2282fe,noy
LABORATORIO DE PATOLOGIA DR NOY,73e6e085-aab5-4195-b497-9538f2f188f2,noy
LABORATORIO DE PATOLOGIA DR NOY,763e9be8-9944-4e93-99f0-77a6d4108144,noy
LABORATORIO DE PATOLOGIA DR NOY,78d6de02-7ddc-4c50-ba71-9d1d52c64547,noy
LABORATORIO DE PATOLOGIA DR NOY,7d7b55cc-d579-4501-ae62-a27238eacff0,noy
LABORATORIO DE PATOLOGIA DR NOY,8e043534-027d-46c9-ba9c-1c212dd97d36,noy
LABORATORIO DE PATOLOGIA DR NOY,ab52f657-48ea-43e1-ad95-bcaa35d41b3e,noy
LABORATORIO DE PATOLOGIA DR NOY,c717db61-6e81-4614-a269-a4668a5fa864,noy
LABORATORIO DE PATOLOGIA DR NOY,d839d9bb-2ba9-4535-aaf0-b716bcf3eed9,noy
LABORATORIO DE PATOLOGIA DR NOY,f5c88036-cd9b-468f-877d-542974795159,noy
Puerto Rico Pathology Laboratory,1d8da442-4ebc-4d2d-82dc-a48c1143722b,puerto rico pathology
"LABORATORIO CLINICO MARTIN II, INC.",50d08829-e716-4cf4-8fdf-7711ff7fcbb2,martin
LABORATORIO CLINICO MARTIN INC,c5cf8106-12ee-45d8-b33d-374ca9dde812,martin
Biological and Chemical Emergency Laboratory (BCEL),c958df32-9fa7-4a4c-ba3b-08b47cae80fc,bcel
COREPLUS SERVICIOS CLINICOS Y PATOLOGICOS LLC,d0700b4f-f41d-47ab-8bab-5f51009c34be,coreplus
COREPLUS SERVICIOS CLINICOS Y PATOLOGICOS LLC,dbead5cd-f189-45d6-8bf1-360b06d4f3f1,coreplus
Laboratorio CorePlus Servicios Clínicos y Patológicos,7b8ef2c9-5dc7-4e9f-adce-2df02c6602cf,coreplus
PPMI-RCM,ad64d5fa-1e14-48f2-94c7-80bb08f82eba,rcm
RECINTO DE CIENCIAS MEDICAS,ed95bae9-5f10-48f1-bd69-e58ded21ef29,rcm
RECINTO DE CIENCIAS MEDICAS-LABORATORIO PATOLOGIA,9bcc0c2d-4de3-41f7-b48d-dd149ad75b69,rcm
